X;Y;Z;Classification;R;G;B;NIR;treeID;Tree_type
691329.56;6468452.17;4.53;5;5376;6144;7424;18176;37739.0;Сосна
691329.73;6468452.27;6.214;5;6912;7936;8192;18688;37739.0;Сосна
691329.81;6468452.32;7.16;5;3840;4864;5120;17408;37739.0;Сосна
691328.13;6468452.7;0.0;2;4096;4352;5376;15104;37739.0;Сосна
691328.55;6468452.96;4.583;5;6144;7168;7936;13824;37739.0;Сосна
691328.84;6468453.17;0.0;2;7168;7936;9216;15616;37739.0;Сосна
691326.42;6468456.32;8.745;5;24576;20480;16640;33280;41915.0;Сосна
691326.35;6468456.29;0.0;2;17920;15104;13568;26880;41915.0;Сосна
691327.69;6468457.16;7.262;5;37120;33280;25344;44288;36976.0;Сосна
691327.78;6468457.23;0.0;2;38144;34304;26368;45056;36976.0;Сосна
691328.08;6468457.42;3.304;5;30464;27648;19968;41472;36976.0;Сосна
691328.25;6468457.53;5.105;5;23552;21760;15104;35328;36976.0;Сосна
691328.48;6468457.69;0.0;2;21248;19456;14592;29952;36976.0;Сосна
691328.84;6468457.92;3.917;5;13056;13056;11008;23296;36976.0;Сосна
691328.99;6468458.01;5.54;5;10752;12032;10240;23808;36976.0;Сосна
691329.68;6468458.47;5.399;5;5376;6912;6400;24320;36976.0;Сосна
691327.65;6468458.3;8.861;5;32256;28928;24064;43520;36976.0;Сосна
691326.83;6468457.79;0.0;2;28160;26368;21504;37120;36976.0;Сосна
691327.99;6468458.53;5.125;5;32000;28928;23296;45056;36976.0;Сосна
691327.88;6468458.46;4.0;5;32000;28928;23296;45056;36976.0;Сосна
691327.52;6468458.23;0.0;2;31232;29184;23808;44032;36976.0;Сосна
691328.88;6468459.11;6.926;5;22784;29952;16896;54272;36976.0;Сосна
691329.47;6468459.5;6.046;5;20224;24576;15872;53504;36976.0;Сосна
691329.89;6468459.78;2.93;5;16128;22016;14592;47104;36976.0;Сосна
691326.35;6468458.62;7.61;5;27648;24320;19968;38144;36976.0;Сосна
691326.35;6468458.64;0.0;2;27648;24320;19968;38144;36976.0;Сосна
691328.2;6468459.84;4.6;5;22784;26624;18176;51200;36976.0;Сосна
691325.4;6468459.44;0.0;2;28416;26624;19456;39424;36976.0;Сосна
691325.73;6468459.64;3.657;5;26880;24320;17408;38656;36976.0;Сосна
691336.8;6468450.1;0.0;2;29952;27904;23040;39936;47452.0;Сосна
691335.93;6468450.02;0.0;2;28672;25856;21248;39680;47452.0;Сосна
691334.97;6468450.92;0.0;2;26368;23552;18432;36096;37739.0;Сосна
691334.11;6468450.83;0.0;2;28672;26624;23296;43008;37739.0;Сосна
691333.76;6468450.79;4.113;5;28928;26112;21504;44800;37739.0;Сосна
691333.61;6468450.78;2.722;5;28928;26112;21504;44800;37739.0;Сосна
691333.3;6468450.75;0.0;2;27392;24064;21760;45568;37739.0;Сосна
691332.81;6468450.69;3.398;5;22784;20224;17920;38656;37739.0;Сосна
691333.13;6468450.73;6.448;5;23808;20480;18176;39936;37739.0;Сосна
691332.43;6468450.66;0.0;2;15360;12800;12288;28672;37739.0;Сосна
691332.18;6468450.63;5.181;5;12032;11008;10752;24064;37739.0;Сосна
691332.31;6468450.64;6.386;5;13568;12288;11264;27648;37739.0;Сосна
691330.35;6468450.46;4.12;5;4608;4352;5888;12032;37739.0;Сосна
691330.48;6468450.46;5.294;5;5632;5888;6912;13056;37739.0;Сосна
691336.65;6468451.88;0.0;2;26624;24576;21248;43520;37620.0;Сосна
691335.83;6468451.8;0.0;2;26624;23296;19200;42240;37620.0;Сосна
691336.56;6468451.86;6.859;5;23808;21248;18176;40960;37620.0;Сосна
691335.26;6468451.74;2.634;5;25600;23296;18944;38144;37620.0;Сосна
691334.97;6468451.72;0.0;2;27136;24320;19200;39168;37739.0;Сосна
691334.13;6468451.64;0.0;2;17664;18176;12800;38400;37739.0;Сосна
691334.42;6468451.66;2.629;5;27136;25856;20992;43776;37739.0;Сосна
691334.65;6468451.68;4.762;5;25088;23296;18432;40192;37739.0;Сосна
691333.96;6468451.61;5.885;5;14592;14848;10240;38656;37739.0;Сосна
691333.15;6468451.53;6.066;5;17920;19968;14080;43776;37739.0;Сосна
691332.36;6468451.46;6.908;5;16128;18176;14336;40960;37739.0;Сосна
691337.65;6468452.92;0.0;2;22784;19456;15360;31488;37620.0;Сосна
691336.8;6468452.84;0.0;2;30464;27392;23296;41984;37620.0;Сосна
691335.97;6468452.76;0.0;2;25088;22016;18432;37888;34149.0;Сосна
691336.62;6468452.81;5.937;5;22784;21248;17664;31744;37620.0;Сосна
691336.94;6468452.84;8.998;5;30464;27392;23296;41984;37620.0;Сосна
691335.08;6468452.68;0.0;2;28928;27392;21760;44288;37620.0;Сосна
691335.33;6468452.7;2.301;5;25600;23808;19712;40960;37620.0;Сосна
691334.04;6468452.57;5.826;5;14080;17664;11008;44032;37739.0;Сосна
691333.35;6468452.5;7.329;5;22528;27648;18688;55808;37739.0;Сосна
691332.48;6468452.42;6.811;5;17664;22784;13312;50688;37739.0;Сосна
691331.8;6468452.35;8.538;1;15104;17920;13568;46080;37739.0;Сосна
691330.73;6468452.24;6.141;5;5376;6400;6144;20480;37739.0;Сосна
691338.28;6468454.23;0.0;2;28160;24832;19968;36352;34149.0;Сосна
691337.45;6468454.15;0.0;2;24320;22016;18176;39936;34149.0;Сосна
691336.54;6468454.07;0.0;2;27392;26368;23296;42240;34149.0;Сосна
691335.77;6468453.99;0.0;2;24576;20992;18176;36864;34149.0;Сосна
691333.5;6468453.77;2.373;5;20480;26880;16128;55040;37739.0;Сосна
691333.64;6468453.78;3.682;5;18688;25088;15104;53760;37739.0;Сосна
691332.66;6468453.69;3.027;5;18688;25088;14336;52736;37739.0;Сосна
691332.9;6468453.71;5.253;5;19200;25600;14848;53760;37739.0;Сосна
691332.32;6468453.66;0.0;2;20736;26624;15360;54784;37739.0;Сосна
691332.02;6468453.62;4.368;5;19200;24576;14080;53504;37739.0;Сосна
691332.22;6468453.64;6.166;5;20736;26624;15360;54784;37739.0;Сосна
691331.27;6468453.54;5.604;5;9984;13312;8192;45056;37739.0;Сосна
691331.01;6468453.52;3.199;5;8704;10240;9216;31488;37739.0;Сосна
691330.65;6468453.5;0.0;2;4608;6144;5632;24832;37739.0;Сосна
691330.37;6468453.46;5.053;5;1536;3072;3072;20992;37739.0;Сосна
691338.73;6468455.25;0.0;2;32256;29696;23296;42496;38700.0;Сосна
691337.9;6468455.17;0.0;2;25600;22528;18944;36352;38700.0;Сосна
691338.5;6468455.22;5.776;5;30720;27904;22272;39680;38700.0;Сосна
691337.05;6468455.09;0.0;2;27904;26112;21248;38656;38700.0;Сосна
691337.9;6468455.15;8.149;5;25600;22528;18944;36352;38700.0;Сосна
691337.16;6468455.08;8.728;5;27904;26112;21248;38656;38700.0;Сосна
691336.23;6468455.01;0.0;2;22784;20992;16896;36096;34149.0;Сосна
691335.9;6468454.97;5.212;5;22528;19200;16896;36864;34149.0;Сосна
691333.69;6468454.77;0.0;2;21248;25344;15872;52480;37739.0;Сосна
691333.41;6468454.73;5.531;5;19712;23808;13824;51456;37739.0;Сосна
691332.81;6468454.69;0.0;2;18944;23040;15616;51456;37739.0;Сосна
691338.73;6468456.31;0.0;2;32256;29440;24320;43520;43405.0;Сосна
691338.57;6468456.27;6.432;5;29440;26624;22016;41472;43405.0;Сосна
691338.71;6468456.29;7.86;5;32256;29440;24320;43520;43405.0;Сосна
691337.89;6468456.23;0.0;2;34048;30464;27136;43776;38700.0;Сосна
691332.79;6468455.75;-0.059;1;3072;4096;3840;13312;37739.0;Сосна
691332.5;6468455.71;4.698;5;4608;5120;4352;14336;37739.0;Сосна
691331.97;6468455.66;0.0;2;15616;17152;14592;33280;37739.0;Сосна
691331.69;6468455.63;4.952;5;13568;14336;12544;31488;37739.0;Сосна
691331.16;6468455.58;0.0;2;5632;7168;7168;16640;37739.0;Сосна
691335.74;6468457.3;3.988;5;20480;21248;15872;46592;49045.0;Сосна
691334.51;6468457.19;0.0;2;21504;20736;18432;40960;49045.0;Сосна
691334.64;6468457.2;1.21;1;19712;20480;16128;43776;49045.0;Сосна
691334.83;6468457.22;2.956;5;23040;23808;18432;48384;49045.0;Сосна
691336.71;6468458.7;0.0;2;19968;17664;16384;30976;43768.0;Сосна
691335.87;6468458.62;0.0;2;13056;13312;11776;30464;48685.0;Сосна
691334.23;6468458.46;0.0;2;13056;12032;11264;21248;49138.0;Сосна
691334.04;6468458.43;6.63;5;15104;14080;13824;22528;49138.0;Сосна
691331.67;6468458.21;0.0;2;8704;8448;9728;16128;50785.0;Сосна
691331.36;6468458.18;5.301;5;4864;4608;6656;12544;50785.0;Сосна
691330.0;6468458.05;0.0;2;5888;6912;7168;13312;50785.0;Сосна
691330.19;6468458.06;1.798;5;5888;6912;7168;13312;50785.0;Сосна
691339.22;6468459.95;0.0;2;28672;26368;22016;36096;42924.0;Сосна
691338.3;6468459.86;0.0;2;20480;18176;15872;28928;42924.0;Сосна
691339.17;6468459.91;8.07;5;22784;20736;17408;30720;42924.0;Сосна
691337.08;6468459.74;4.07;5;23808;22272;18176;36864;43768.0;Сосна
691336.66;6468459.7;0.0;2;19968;18944;16128;32256;43768.0;Сосна
691330.57;6468459.99;0.0;2;6144;7680;7168;19200;36976.0;Сосна
691330.05;6468459.93;2.924;5;8192;13824;8448;38144;36976.0;Сосна
691330.32;6468459.96;5.505;5;4864;8448;5120;28672;36976.0;Сосна
691335.92;6468450.1;5.724;5;28672;25856;21248;39680;47452.0;Сосна
691336.12;6468450.24;0.0;2;32768;29952;24832;43008;47452.0;Сосна
691334.49;6468450.47;6.267;5;24832;22272;19712;36864;37739.0;Сосна
691333.94;6468450.11;0.0;2;26624;23808;19200;39168;37739.0;Сосна
691334.09;6468450.21;1.684;5;25088;20736;18176;37632;37739.0;Сосна
691334.66;6468450.59;0.0;2;23808;21760;18432;34048;37739.0;Сосна
691334.83;6468450.7;1.947;5;28160;26112;20736;38656;37739.0;Сосна
691336.07;6468451.52;0.0;2;27904;24576;20224;42752;37620.0;Сосна
691336.83;6468452.02;0.0;2;25088;22784;18944;38912;37620.0;Сосна
691337.52;6468452.46;7.82;5;20480;17408;13824;30464;37620.0;Сосна
691337.52;6468452.47;0.0;2;20480;17408;13824;30464;37620.0;Сосна
691337.79;6468452.65;3.11;5;25344;22016;17664;33536;37620.0;Сосна
691332.36;6468450.25;0.0;2;14848;12544;12800;24832;37739.0;Сосна
691332.94;6468450.62;6.444;5;22784;20224;17920;38656;37739.0;Сосна
691333.46;6468450.96;4.069;5;28416;26112;22272;47616;37739.0;Сосна
691333.57;6468451.03;5.319;5;28672;27136;23040;48640;37739.0;Сосна
691334.02;6468451.33;2.706;5;23552;22784;18432;39424;37739.0;Сосна
691334.21;6468451.46;4.922;5;22272;21504;16640;39936;37739.0;Сосна
691334.51;6468451.66;0.0;2;27136;25856;20992;43776;37739.0;Сосна
691334.73;6468451.8;2.495;5;25088;23296;18432;40192;37739.0;Сосна
691335.68;6468452.42;5.615;5;28672;25088;21760;42240;37620.0;Сосна
691335.89;6468452.57;0.0;2;24320;20736;17408;38144;34149.0;Сосна
691336.64;6468453.06;0.0;2;23296;21760;18176;31488;37620.0;Сосна
691338.04;6468453.97;8.248;1;28160;24832;20480;37888;34149.0;Сосна
691338.05;6468453.99;0.0;2;28160;24832;20480;37888;34149.0;Сосна
691331.21;6468450.6;5.55;5;7168;8192;8960;19200;37739.0;Сосна
691331.35;6468450.69;7.116;5;7168;8192;8960;19200;37739.0;Сосна
691331.93;6468451.07;5.248;5;7424;8448;8704;22784;37739.0;Сосна
691332.08;6468451.17;6.954;5;9984;10496;9216;27904;37739.0;Сосна
691332.26;6468451.28;8.911;1;12032;13568;10496;35328;37739.0;Сосна
691332.77;6468451.62;7.09;5;17408;20736;13568;44288;37739.0;Сосна
691334.12;6468452.52;6.047;5;14080;17664;11008;44032;37739.0;Сосна
691334.61;6468452.84;3.923;5;22784;24320;17664;47360;34149.0;Сосна
691334.26;6468452.62;0.0;2;17920;21504;14848;45568;37739.0;Сосна
691335.01;6468453.11;0.0;2;25344;25344;18688;43264;34149.0;Сосна
691335.71;6468453.56;7.742;5;22528;20224;16384;35584;34149.0;Сосна
691335.72;6468453.57;0.0;2;22528;20224;16384;35584;34149.0;Сосна
691336.6;6468454.13;9.869;1;27392;26368;23296;42240;34149.0;Сосна
691336.42;6468454.04;0.0;2;27392;26368;23296;42240;34149.0;Сосна
691337.17;6468454.52;0.0;2;29440;27136;22784;41216;34149.0;Сосна
691337.8;6468454.94;0.0;2;22016;18944;15872;33280;38700.0;Сосна
691338.54;6468455.42;0.0;2;30720;27904;22784;41216;38700.0;Сосна
691330.04;6468450.93;6.797;5;6144;5888;7424;13056;37739.0;Сосна
691330.74;6468451.38;6.624;5;5120;6400;7424;17920;37739.0;Сосна
691331.65;6468451.98;8.653;1;15616;16896;15104;39168;37739.0;Сосна
691332.19;6468452.34;6.947;5;15872;19456;13568;47872;37739.0;Сосна
691332.89;6468452.8;6.926;5;23552;29440;18688;55296;37739.0;Сосна
691332.79;6468452.73;5.881;5;26368;32256;21504;56320;37739.0;Сосна
691333.43;6468453.15;4.519;5;18176;24576;14336;52480;37739.0;Сосна
691333.54;6468453.23;5.906;5;16384;23296;12800;52992;37739.0;Сосна
691333.72;6468453.35;0.0;2;17152;23552;13568;51712;37739.0;Сосна
691333.89;6468453.47;2.03;5;16640;22784;13568;51712;37739.0;Сосна
691335.8;6468454.72;0.0;2;24064;20736;18432;37632;34149.0;Сосна
691336.39;6468455.1;6.66;5;22784;20992;16896;36096;34149.0;Сосна
691336.5;6468455.18;0.0;2;23040;20992;18176;37120;34149.0;Сосна
691337.92;6468456.11;0.0;2;34560;31232;27136;45056;38700.0;Сосна
691338.42;6468456.43;5.701;5;28672;25856;21248;40704;43405.0;Сосна
691338.61;6468456.57;0.0;2;33024;30208;25088;44544;43405.0;Сосна
691330.35;6468452.68;4.823;5;6656;7680;7424;20736;37739.0;Сосна
691330.18;6468452.58;3.127;5;4864;5888;5632;17664;37739.0;Сосна
691331.08;6468453.16;5.502;5;9984;11008;11264;30464;37739.0;Сосна
691331.71;6468453.57;4.558;5;21504;25600;18176;54016;37739.0;Сосна
691331.57;6468453.49;3.019;5;18176;21760;15360;51712;37739.0;Сосна
691332.03;6468453.79;0.0;2;19200;24576;14080;53504;37739.0;Сосна
691332.32;6468453.98;3.28;5;20480;25856;14848;53760;37739.0;Сосна
691332.67;6468454.21;0.0;2;22528;28160;18432;55040;37739.0;Сосна
691333.22;6468454.57;6.137;5;19968;25344;14336;52992;37739.0;Сосна
691332.85;6468454.33;2.063;5;19456;25088;15360;51968;37739.0;Сосна
691333.71;6468454.9;3.241;5;20736;24064;16384;49152;37739.0;Сосна
691333.42;6468454.72;0.0;2;19712;23808;13824;51456;37739.0;Сосна
691334.12;6468455.17;-0.417;1;10240;12288;9472;26112;37739.0;Сосна
691335.14;6468455.84;3.227;5;26112;24576;21504;43776;34149.0;Сосна
691335.88;6468456.32;3.183;5;24832;22784;19456;43520;49045.0;Сосна
691339.7;6468458.82;7.174;5;37120;33536;26112;45312;42924.0;Сосна
691339.77;6468458.88;0.0;2;37120;33536;26112;45312;42924.0;Сосна
691331.65;6468455.01;0.0;2;20992;24832;17408;49408;37739.0;Сосна
691332.56;6468455.61;2.456;5;4608;5120;4352;14336;37739.0;Сосна
691332.68;6468455.68;3.718;5;3072;4096;3840;13312;37739.0;Сосна
691334.34;6468456.77;5.956;5;15104;14080;13312;28928;49045.0;Сосна
691334.79;6468457.07;3.212;5;24064;24320;20224;46848;49045.0;Сосна
691335.5;6468457.53;3.384;5;20736;23040;15616;49664;49045.0;Сосна
691335.91;6468457.81;0.0;2;17408;19456;13568;44032;49045.0;Сосна
691336.64;6468458.29;0.0;2;22784;20224;17920;38144;43768.0;Сосна
691337.15;6468458.61;5.854;5;25856;23808;20480;36864;43768.0;Сосна
691337.45;6468458.82;1.405;1;19200;17664;14592;33280;43768.0;Сосна
691337.33;6468458.74;0.0;2;18944;17408;14336;30464;43768.0;Сосна
691338.81;6468459.71;0.0;2;21504;19200;16896;27648;42924.0;Сосна
691331.31;6468455.92;4.561;5;4608;4352;5632;14080;37739.0;Сосна
691332.67;6468456.82;3.82;5;6656;6912;7936;14592;37739.0;Сосна
691335.67;6468458.79;5.333;5;19712;20480;18176;39168;48685.0;Сосна
691335.91;6468458.95;0.0;2;10240;9984;9472;22528;48685.0;Сосна
691336.92;6468459.61;3.894;5;24576;23040;19456;37120;43768.0;Сосна
691336.58;6468459.39;0.0;2;17152;15872;14848;28160;43768.0;Сосна
691337.07;6468459.71;5.651;5;23808;22272;18176;36864;43768.0;Сосна
691337.18;6468459.78;6.895;5;23808;22272;18176;36864;43768.0;Сосна
691337.3;6468459.87;0.0;2;21504;19968;16896;32512;43768.0;Сосна
691333.75;6468458.54;0.0;2;11008;9728;10752;16896;49138.0;Сосна
691330.81;6468457.99;0.0;2;6912;6912;7424;13312;50785.0;Сосна
691331.51;6468458.45;0.0;2;8448;7936;9216;14848;50785.0;Сосна
691330.25;6468458.84;3.706;5;3328;4608;5376;16384;36976.0;Сосна
691326.17;6468460.63;0.0;2;22784;20480;16128;36608;36976.0;Сосна
691329.05;6468462.03;0.0;2;6144;8192;5376;24064;47191.0;Сосна
691329.36;6468462.05;2.802;5;5376;7424;4608;25600;47191.0;Сосна
691329.54;6468462.08;4.553;5;4608;6400;4352;23296;47191.0;Сосна
691326.1;6468461.74;3.355;1;22528;20736;16640;35840;53467.0;Сосна
691328.96;6468460.33;5.451;5;24320;31232;19712;56064;36976.0;Сосна
691328.74;6468460.19;2.95;5;18688;25088;14336;52992;36976.0;Сосна
691328.47;6468460.02;0.0;2;20736;24832;15616;51712;36976.0;Сосна
691329.18;6468460.49;0.0;2;21760;28672;17152;55040;36976.0;Сосна
691329.39;6468460.62;2.317;5;21248;27392;15104;54528;36976.0;Сосна
691329.21;6468461.93;2.812;5;16128;18432;14080;41216;47191.0;Сосна
691329.37;6468462.03;4.512;5;5376;7424;4608;25600;47191.0;Сосна
691325.21;6468469.62;6.053;5;46080;43008;33280;53504;8983.0;Сосна
691325.41;6468469.76;0.0;2;44544;42496;33024;55040;8983.0;Сосна
691330.63;6468461.06;2.608;5;1536;3072;2560;17664;47191.0;Сосна
691338.49;6468462.92;0.0;2;26880;23808;20736;40448;43373.0;Сосна
691338.25;6468462.89;6.4;1;25856;23040;21504;40960;43373.0;Сосна
691331.89;6468462.3;2.91;5;18432;19456;15872;41984;47191.0;Сосна
691331.21;6468462.24;4.34;5;8960;11264;10496;34048;47191.0;Сосна
691330.51;6468462.17;5.679;5;10496;12032;8960;36608;47191.0;Сосна
691339.67;6468463.95;0.0;2;24320;22528;19968;32256;43373.0;Сосна
691339.47;6468463.92;6.716;1;24320;22528;17920;37120;43373.0;Сосна
691338.78;6468463.88;0.0;2;26112;23808;19456;37632;43373.0;Сосна
691336.28;6468463.64;0.0;2;31744;28928;23808;42496;40748.0;Сосна
691336.47;6468463.65;1.824;1;28416;25600;20992;39424;40748.0;Сосна
691331.3;6468463.16;0.0;2;16640;20480;14592;50432;47191.0;Сосна
691330.79;6468463.11;3.294;5;18944;23296;14080;52992;47191.0;Сосна
691330.01;6468463.03;3.855;5;16896;18432;15872;43520;47191.0;Сосна
691338.76;6468464.78;0.0;2;26880;26368;22528;32000;43373.0;Сосна
691336.29;6468464.56;0.0;2;34816;31744;25088;44288;40748.0;Сосна
691336.3;6468464.53;8.051;5;34816;31744;25088;44288;40748.0;Сосна
691333.78;6468464.32;0.0;2;24064;22272;17664;41472;37129.0;Сосна
691333.65;6468464.29;6.443;5;24064;22272;17664;41472;37129.0;Сосна
691333.29;6468464.27;3.033;5;26880;25856;19456;46848;37129.0;Сосна
691332.66;6468464.2;5.563;5;26112;27136;21248;51968;37129.0;Сосна
691332.45;6468464.18;3.624;5;24320;25600;20480;51968;37129.0;Сосна
691331.81;6468464.12;5.057;5;11520;14592;12032;38912;37129.0;Сосна
691331.43;6468464.09;1.585;5;9984;13568;9216;39680;37129.0;Сосна
691331.27;6468464.08;0.0;2;14848;18688;13312;44032;37129.0;Сосна
691330.64;6468464.01;2.055;5;20992;24320;16640;53248;37129.0;Сосна
691339.51;6468465.99;0.0;2;28160;25088;22016;38144;4135.0;Сосна
691335.31;6468465.6;0.0;2;27392;24832;22272;39680;3136.0;Сосна
691334.48;6468465.53;0.0;2;29184;27904;22784;44800;3136.0;Сосна
691334.67;6468465.54;1.718;5;25600;23808;19712;38400;3136.0;Сосна
691334.46;6468465.51;7.661;5;29184;27904;22784;44800;3136.0;Сосна
691334.34;6468465.5;6.443;5;27392;26112;20480;45568;37129.0;Сосна
691333.43;6468465.41;5.971;5;22272;24064;19968;44544;37129.0;Сосна
691333.2;6468465.4;3.889;5;14848;17920;12800;41472;37129.0;Сосна
691332.92;6468465.36;8.627;5;24576;28672;19456;55296;37129.0;Сосна
691332.77;6468465.35;7.139;5;24576;29184;19456;54272;37129.0;Сосна
691330.43;6468465.14;1.605;5;5120;7168;7680;22784;37129.0;Сосна
691330.98;6468465.18;6.8;5;6400;7424;7680;27136;37129.0;Сосна
691330.26;6468465.12;0.0;2;4864;6144;6912;17920;37129.0;Сосна
691338.51;6468466.99;0.0;2;23552;20992;17920;33536;3136.0;Сосна
691339.81;6468467.07;20.59;5;24320;23040;21504;36864;3136.0;Сосна
691339.57;6468467.05;18.226;5;22016;19712;17408;32000;3136.0;Сосна
691339.07;6468467.0;21.689;5;26112;22528;19200;35840;3136.0;Сосна
691336.84;6468466.81;7.866;5;30720;27392;23040;39680;3136.0;Сосна
691336.02;6468466.76;0.0;2;26624;24320;19968;42496;3136.0;Сосна
691335.15;6468466.68;0.0;2;29440;27136;23296;41728;3136.0;Сосна
691335.95;6468466.73;7.549;5;31232;29184;24320;41984;3136.0;Сосна
691334.51;6468466.61;1.959;5;34304;30976;26112;48384;37129.0;Сосна
691334.3;6468466.6;0.0;2;28928;25344;22528;43520;37129.0;Сосна
691333.48;6468466.52;0.0;2;19968;19968;16896;43520;37129.0;Сосна
691333.82;6468466.54;3.198;5;24320;22528;17920;41472;37129.0;Сосна
691332.88;6468466.46;2.856;5;20224;24576;15360;52736;37129.0;Сосна
691333.12;6468466.47;5.159;5;19200;22528;14848;48640;37129.0;Сосна
691333.27;6468466.49;6.488;5;16896;17920;14080;42752;37129.0;Сосна
691332.56;6468466.42;7.507;5;17920;24320;14336;54016;37129.0;Сосна
691331.33;6468466.31;3.633;5;21248;27648;16896;56576;37129.0;Сосна
691331.63;6468466.33;6.49;5;20992;27904;16896;55552;37129.0;Сосна
691331.78;6468466.34;7.825;5;20992;27904;16896;55552;37129.0;Сосна
691339.05;6468467.77;0.0;2;19456;17664;15104;26624;3136.0;Сосна
691338.2;6468467.69;0.0;2;27136;23296;17920;33536;3136.0;Сосна
691338.81;6468467.71;21.928;5;23296;21760;18176;28672;3136.0;Сосна
691335.67;6468467.46;0.0;2;31488;27904;24576;44288;3136.0;Сосна
691334.84;6468467.38;0.0;2;33024;29696;24832;45312;3136.0;Сосна
691334.55;6468467.35;5.077;5;28160;24576;21248;42496;3136.0;Сосна
691334.02;6468467.31;0.0;2;18688;15104;14336;28672;3136.0;Сосна
691333.14;6468467.22;0.0;2;22272;26368;16384;53248;41158.0;Сосна
691332.32;6468467.15;0.0;2;17152;23296;14080;54016;37129.0;Сосна
691332.65;6468467.17;3.194;5;19712;25088;15104;54784;41158.0;Сосна
691332.1;6468467.11;5.882;5;18432;24576;15360;54528;37129.0;Сосна
691331.82;6468467.09;3.199;5;20736;27136;17152;54272;37129.0;Сосна
691331.48;6468467.07;0.0;2;21760;28160;17920;55552;37129.0;Сосна
691330.63;6468466.98;0.0;2;16896;18944;15104;45312;37129.0;Сосна
691331.17;6468467.03;5.011;5;19968;25600;15872;54528;37129.0;Сосна
691339.57;6468468.58;0.0;2;23808;21504;19200;35584;3136.0;Сосна
691338.76;6468468.51;0.0;2;27904;26368;20736;36352;3136.0;Сосна
691339.12;6468468.51;19.749;5;19712;18176;15104;29696;3136.0;Сосна
691339.45;6468468.53;22.992;5;23808;21504;19200;35584;3136.0;Сосна
691338.58;6468468.45;22.559;5;27904;25088;19456;37888;3136.0;Сосна
691335.92;6468468.23;5.138;5;31744;29184;26112;42240;3136.0;Сосна
691337.26;6468468.33;18.092;5;33536;28928;23296;41472;3136.0;Сосна
691335.39;6468468.2;0.0;2;27392;24576;19968;41472;3136.0;Сосна
691333.72;6468468.04;0.0;2;19456;18432;15616;36864;41158.0;Сосна
691333.33;6468467.99;4.486;5;16384;18688;13824;40704;41158.0;Сосна
691339.54;6468469.68;0.0;2;22784;19456;17152;37120;3136.0;Сосна
691339.52;6468469.63;24.327;5;22784;19456;17152;37120;3136.0;Сосна
691338.3;6468469.52;20.916;5;31488;27648;22272;40960;3136.0;Сосна
691338.52;6468469.54;23.02;5;29696;27136;20736;43264;3136.0;Сосна
691337.71;6468469.46;23.274;5;33024;29952;23296;45568;3136.0;Сосна
691336.33;6468469.34;17.761;5;28160;23552;20480;42496;3136.0;Сосна
691332.78;6468469.05;0.0;2;9216;10240;10496;23808;41158.0;Сосна
691332.78;6468469.03;8.016;5;9216;10240;10496;23808;41158.0;Сосна
691339.47;6468460.15;0.0;2;25600;22784;17664;35584;42924.0;Сосна
691338.74;6468460.79;8.409;5;22784;20992;18432;31232;42924.0;Сосна
691338.73;6468460.8;0.0;2;22784;20992;18432;31232;42924.0;Сосна
691337.86;6468461.23;6.501;5;17664;16640;13568;29184;42924.0;Сосна
691338.02;6468461.34;0.0;2;18176;16384;14336;28160;42924.0;Сосна
691338.07;6468462.76;1.311;1;20224;17920;16128;34560;43373.0;Сосна
691338.7;6468463.17;7.945;1;26368;23296;19200;41472;43373.0;Сосна
691339.22;6468463.51;7.322;1;28672;26624;21760;45056;43373.0;Сосна
691338.57;6468463.1;-1.275;1;26368;23296;20224;41472;43373.0;Сосна
691339.29;6468463.57;0.0;2;28672;26624;21760;45056;43373.0;Сосна
691330.36;6468460.09;0.0;2;4864;7936;5376;29952;36976.0;Сосна
691336.0;6468463.8;0.0;2;29440;26624;21504;41216;40748.0;Сосна
691336.37;6468464.04;4.19;1;36096;33280;26112;45824;40748.0;Сосна
691336.67;6468464.24;0.0;2;20480;18432;15104;30208;40748.0;Сосна
691339.57;6468466.14;0.0;2;27904;24832;21760;38400;4135.0;Сосна
691330.32;6468461.23;4.821;5;14336;18944;13312;37120;47191.0;Сосна
691330.97;6468461.66;4.302;5;1792;2560;4352;20224;47191.0;Сосна
691330.84;6468461.58;2.848;5;2304;3072;4352;17920;47191.0;Сосна
691335.58;6468464.68;8.151;5;31232;29184;23808;41984;40748.0;Сосна
691335.58;6468464.69;0.0;2;31232;29184;23808;41984;40748.0;Сосна
691338.9;6468466.82;21.673;5;23296;19712;16384;34304;3136.0;Сосна
691339.5;6468467.22;20.748;5;25600;22272;20736;33536;3136.0;Сосна
691338.42;6468466.55;0.0;2;24576;21504;17920;37376;3136.0;Сосна
691339.83;6468467.45;8.292;1;25856;23808;20480;38656;3136.0;Сосна
691339.82;6468467.47;0.0;2;25856;23808;20480;38656;3136.0;Сосна
691330.72;6468462.92;4.201;5;20480;24832;16640;52480;47191.0;Сосна
691331.27;6468463.29;2.25;5;12800;17408;10752;49152;47191.0;Сосна
691331.07;6468463.16;0.0;2;18176;23552;15104;51968;47191.0;Сосна
691331.33;6468463.33;2.961;5;12800;17408;10752;49152;47191.0;Сосна
691332.11;6468463.83;3.779;5;17408;17408;14848;38400;37129.0;Сосна
691332.0;6468463.76;2.544;5;15104;15616;12288;34560;37129.0;Сосна
691332.24;6468463.92;5.291;5;20224;19712;16384;41472;37129.0;Сосна
