X;Y;Z;Classification;R;G;B;NIR;treeID;Tree_type
691385.7;6468341.45;0.0;2;40192;37376;25600;53760;2586.0;Не определено
691385.9;6468341.47;2.043;5;47616;44800;33280;60416;2586.0;Не определено
691386.34;6468341.46;22.648;5;13824;18944;12032;37632;2586.0;Не определено
691383.16;6468341.2;0.0;2;34560;31488;24832;44800;47.0;Не определено
691381.77;6468341.06;2.23;5;23808;22016;17152;32000;47.0;Не определено
691389.82;6468342.58;26.434;5;31488;29440;24576;37888;52.0;Не определено
691389.05;6468342.51;26.558;5;30976;28160;22528;37632;52.0;Не определено
691389.34;6468342.53;29.462;5;32768;30208;23808;41728;52.0;Не определено
691385.45;6468342.19;0.0;2;16640;15360;10496;33280;2586.0;Не определено
691386.48;6468342.27;18.09;5;8960;8192;6912;16640;2586.0;Не определено
691386.73;6468342.28;20.574;5;18176;15616;15104;23808;2586.0;Не определено
691385.89;6468342.21;20.328;5;41728;37632;33792;57088;2586.0;Не определено
691382.93;6468341.95;0.0;2;19712;17408;13056;26624;47.0;Не определено
691382.14;6468341.87;0.0;2;16384;14080;12800;22528;47.0;Не определено
691383.61;6468341.98;22.815;5;35328;30720;24576;42240;47.0;Не определено
691381.25;6468341.79;0.0;2;12544;12544;13056;18688;47.0;Не определено
691380.43;6468341.7;0.0;2;15872;14592;13824;18944;47.0;Не определено
691382.79;6468341.9;22.841;5;16384;14080;12288;20480;47.0;Не определено
691389.89;6468343.4;26.913;5;33792;36864;24064;51456;52.0;Не определено
691387.18;6468343.17;0.0;2;39936;39424;29440;50944;29.0;Не определено
691389.16;6468343.33;28.18;5;30208;32512;21504;46592;52.0;Не определено
691389.35;6468343.34;29.991;5;30976;32000;22528;47872;52.0;Не определено
691388.19;6468343.23;26.806;5;37120;35840;28160;42752;52.0;Не определено
691387.19;6468343.14;25.346;5;39936;39424;29440;50944;29.0;Не определено
691386.72;6468343.09;20.701;5;32256;29184;23552;42752;29.0;Не определено
691386.4;6468343.06;25.417;5;16128;13056;7424;25856;29.0;Не определено
691385.93;6468343.01;20.787;5;25600;24576;21504;39936;29.0;Не определено
691382.93;6468342.76;0.0;2;23808;20736;15104;30208;47.0;Не определено
691382.14;6468342.68;0.0;2;17152;15104;14592;21504;47.0;Не определено
691383.64;6468342.79;22.923;5;30720;27904;22272;40192;47.0;Не определено
691383.14;6468342.75;18.204;5;28160;25600;18688;37376;47.0;Не определено
691381.28;6468342.6;0.0;2;10240;10240;10240;15360;47.0;Не определено
691380.45;6468342.51;0.0;2;19200;18432;17152;26880;47.0;Не определено
691382.8;6468342.71;22.713;5;23808;20736;15104;30208;47.0;Не определено
691381.94;6468342.63;22.254;5;14592;13056;13056;16640;47.0;Не определено
691381.08;6468342.54;21.975;5;10496;11008;10240;14336;47.0;Не определено
691380.1;6468342.45;20.645;5;11008;10752;10240;16640;47.0;Не определено
691389.11;6468344.48;0.0;2;32768;37120;23040;54016;29.0;Не определено
691389.87;6468344.52;24.2;5;34816;38400;25856;52224;29.0;Не определено
691387.43;6468344.32;0.0;2;31232;31744;22272;46848;29.0;Не определено
691388.86;6468344.42;22.457;5;30720;36096;20992;53504;29.0;Не определено
691386.59;6468344.23;0.0;2;27392;31488;19456;48640;29.0;Не определено
691389.83;6468344.5;32.058;5;34816;38400;25856;52224;29.0;Не определено
691388.22;6468344.36;24.46;5;33024;35840;21504;51200;29.0;Не определено
691387.99;6468344.34;22.282;5;34048;35840;22528;49408;29.0;Не определено
691388.92;6468344.42;31.485;5;30720;36096;20992;53504;29.0;Не определено
691387.88;6468344.32;28.934;5;34048;35840;22528;49408;29.0;Не определено
691387.57;6468344.29;25.991;5;31232;31744;22272;46848;29.0;Не определено
691386.74;6468344.21;25.899;5;27136;29952;19200;47360;29.0;Не определено
691385.87;6468344.13;25.367;5;27136;27136;19968;41728;29.0;Не определено
691382.47;6468343.83;0.0;2;11776;11776;11776;14592;47.0;Не определено
691384.24;6468343.98;17.304;5;30720;27136;20224;38400;47.0;Не определено
691381.56;6468343.74;0.0;2;10496;11520;11776;16896;47.0;Не определено
691383.11;6468343.86;22.471;5;23808;21248;18944;32768;47.0;Не определено
691383.52;6468343.88;26.42;5;34304;29952;25344;42496;47.0;Не определено
691382.27;6468343.78;22.468;5;14336;13056;11520;18432;47.0;Не определено
691382.35;6468343.79;23.282;5;14336;13056;11520;18432;47.0;Не определено
691381.92;6468343.74;27.476;5;16384;16128;15616;20480;47.0;Не определено
691381.52;6468343.7;23.726;5;10496;11520;11776;16896;47.0;Не определено
691380.77;6468343.63;24.061;5;9216;10752;9728;19200;47.0;Не определено
691388.23;6468345.61;0.0;2;26880;29696;18688;48128;29.0;Не определено
691389.31;6468345.69;10.907;1;29696;35584;22272;51968;29.0;Не определено
691389.18;6468345.67;17.953;1;24576;29184;18432;49152;29.0;Не определено
691389.32;6468345.68;19.298;5;29696;35584;22272;51968;29.0;Не определено
691387.37;6468345.52;0.0;2;25856;26112;18176;43520;29.0;Не определено
691389.02;6468345.66;16.325;1;24576;29184;18432;49152;29.0;Не определено
691389.92;6468345.72;32.993;5;26624;31232;18432;50688;29.0;Не определено
691388.96;6468345.63;31.949;5;16896;21248;10496;39680;29.0;Не определено
691387.01;6468345.44;28.559;5;25088;28672;20224;45312;29.0;Не определено
691386.75;6468345.42;26.125;5;26624;29696;20480;46848;29.0;Не определено
691385.02;6468345.26;17.657;5;30720;31232;21248;45568;29.0;Не определено
691385.57;6468345.31;23.032;5;33024;35840;25088;53504;29.0;Не определено
691385.89;6468345.33;26.099;5;31488;34304;23552;51968;29.0;Не определено
691383.2;6468345.11;0.0;2;14592;13568;11264;22272;47.0;Не определено
691384.64;6468345.21;21.648;5;34816;34048;25088;47616;47.0;Не определено
691384.42;6468345.19;27.714;5;36352;34816;26624;45312;47.0;Не определено
691383.81;6468345.14;21.853;5;29696;26368;22272;36608;47.0;Не определено
691382.85;6468345.03;28.342;5;12288;12288;11776;20736;47.0;Не определено
691381.94;6468344.94;28.061;5;12032;13312;12288;28928;47.0;Не определено
691381.27;6468344.87;29.421;5;9472;9728;10752;12288;47.0;Не определено
691381.04;6468344.86;27.182;5;10240;10240;10240;11776;47.0;Не определено
691380.86;6468344.85;25.489;5;12032;12032;12032;13056;47.0;Не определено
691380.25;6468344.78;27.484;5;8448;8448;8960;11264;47.0;Не определено
691380.46;6468344.8;29.5;5;12032;12032;12032;14592;47.0;Не определено
691387.04;6468346.45;0.0;2;24320;23552;19712;40448;29.0;Не определено
691389.57;6468346.65;33.886;5;29184;33024;22016;51712;29.0;Не определено
691388.7;6468346.56;33.257;5;30720;32768;22272;47616;29.0;Не определено
691387.74;6468346.47;31.704;5;28160;25088;18432;39936;29.0;Не определено
691386.55;6468346.36;28.937;5;26880;29184;21248;46848;29.0;Не определено
691385.05;6468346.21;21.57;5;24064;24064;16896;41472;29.0;Не определено
691385.81;6468346.28;29.061;5;27136;31488;20736;48896;29.0;Не определено
691384.91;6468346.2;20.213;5;25856;25600;18432;40960;47.0;Не определено
691384.08;6468346.13;20.348;5;28928;25088;19712;37120;47.0;Не определено
691384.24;6468346.13;21.883;5;34816;31232;24576;43008;47.0;Не определено
691381.99;6468345.96;0.0;2;17408;15872;15872;18432;47.0;Не определено
691384.04;6468346.11;28.35;5;28928;25088;19712;37120;47.0;Не определено
691383.43;6468346.06;22.601;5;15360;14848;11776;22016;47.0;Не определено
691382.69;6468345.99;23.139;5;11520;12800;11264;26368;47.0;Не определено
691383.26;6468346.03;28.662;5;13568;14336;11520;23296;47.0;Не определено
691381.77;6468345.9;22.621;5;13824;12544;11776;17408;47.0;Не определено
691381.49;6468345.86;27.92;5;11008;11264;9984;14848;47.0;Не определено
691381.86;6468345.89;31.496;5;17408;15872;15872;18432;47.0;Не определено
691381.15;6468345.82;32.263;5;8448;10752;9472;19200;47.0;Не определено
691388.57;6468347.61;23.649;5;32768;30464;22016;43520;29.0;Не определено
691388.38;6468347.59;21.754;5;35584;31488;24832;45056;29.0;Не определено
691389.32;6468347.67;31.156;5;24832;28672;18176;42496;29.0;Не определено
691388.21;6468347.57;28.531;5;35584;31488;24832;45056;29.0;Не определено
691388.64;6468347.6;32.784;5;27392;26880;17152;40192;29.0;Не определено
691387.66;6468347.51;31.101;5;37376;33536;26112;46592;29.0;Не определено
691386.4;6468347.39;27.066;5;17408;18176;12800;36608;29.0;Не определено
691386.61;6468347.41;29.164;5;18688;18944;14848;35584;29.0;Не определено
691385.54;6468347.31;27.062;5;31488;33536;24064;50944;29.0;Не определено
691384.07;6468347.16;20.549;5;16384;16384;13312;19968;47.0;Не определено
691381.1;6468346.92;0.0;2;12288;12544;11264;18176;47.0;Не определено
691380.3;6468346.84;0.0;2;29184;29952;25088;36096;47.0;Не определено
691381.43;6468346.9;27.172;5;17920;18432;15104;33024;47.0;Не определено
691380.35;6468346.78;32.575;1;15616;16384;12032;24320;47.0;Не определено
691389.75;6468348.84;32.327;5;26624;30720;20736;46848;29.0;Не определено
691385.69;6468348.49;0.0;2;21248;25856;16128;46080;29.0;Не определено
691388.88;6468348.76;31.482;5;28160;28928;21504;41472;29.0;Не определено
691388.67;6468348.74;29.475;5;34304;33024;25344;45568;29.0;Не определено
691384.97;6468348.42;1.108;1;24320;29184;17408;51200;47.0;Не определено
691387.59;6468348.64;27.004;5;32256;30464;23808;41728;29.0;Не определено
691385.95;6468348.48;27.099;5;24064;28160;18944;46592;29.0;Не определено
691380.68;6468348.0;0.0;2;24832;25600;23808;27648;47.0;Не определено
691381.25;6468348.0;30.013;5;21760;22528;20224;28672;47.0;Не определено
691380.44;6468347.92;30.005;5;26880;28416;24832;32768;47.0;Не определено
691389.67;6468349.96;0.0;2;29440;32512;22272;46848;29.0;Не определено
691388.83;6468349.87;0.0;2;32256;34304;23808;49408;29.0;Не определено
691388.0;6468349.78;0.0;2;29184;29952;22528;43520;29.0;Не определено
691389.91;6468349.93;26.986;5;26880;30464;21504;44800;29.0;Не определено
691386.3;6468349.62;0.0;2;19200;22016;14336;39936;29.0;Не определено
691388.74;6468349.82;24.173;5;31232;32256;22784;46848;29.0;Не определено
691389.51;6468340.42;25.268;5;29952;27392;20992;35072;52.0;Не определено
691389.81;6468340.62;28.853;5;26880;23552;18688;32512;52.0;Не определено
691386.69;6468340.11;22.699;5;25088;25088;15872;41728;2586.0;Не определено
691387.22;6468340.47;21.095;5;36096;34048;28160;42240;2586.0;Не определено
691388.29;6468341.17;25.072;5;35840;34560;27136;41472;52.0;Не определено
691389.25;6468341.79;28.497;5;38912;36608;29184;43264;52.0;Не определено
691386.83;6468340.24;0.0;2;34048;32512;25856;46080;2586.0;Не определено
691389.43;6468341.91;30.674;5;32000;30464;22272;40192;52.0;Не определено
691389.76;6468342.14;26.321;5;37376;35584;28160;41984;52.0;Не определено
691389.56;6468342.03;15.621;5;37120;35840;28160;42240;52.0;Не определено
691386.0;6468341.18;22.525;5;24832;26368;17152;47360;2586.0;Не определено
691386.46;6468341.49;19.948;5;9472;11520;8192;22528;2586.0;Не определено
691384.89;6468340.48;1.571;5;31232;32256;23296;50688;2586.0;Не определено
691386.69;6468341.65;22.678;5;12800;10752;10240;16640;2586.0;Не определено
691388.44;6468342.79;26.581;5;24576;24320;18944;33792;52.0;Не определено
691386.18;6468341.34;0.0;2;26624;29184;19712;48128;2586.0;Не определено
691388.59;6468342.88;28.27;5;31488;29952;23808;37632;52.0;Не определено
691388.7;6468342.96;29.65;5;30976;29440;23296;36096;52.0;Не определено
691388.89;6468343.1;23.729;5;36608;36864;28160;45824;52.0;Не определено
691386.87;6468341.8;0.0;2;20480;16896;14592;24320;2586.0;Не определено
691389.41;6468343.42;29.855;5;37888;40192;28672;53504;52.0;Не определено
691389.25;6468343.32;27.993;5;30976;32000;22528;47872;52.0;Не определено
691388.44;6468342.82;9.882;1;31488;29952;23808;37632;52.0;Не определено
691389.01;6468343.21;0.0;2;30208;32512;21504;46592;52.0;Не определено
691389.73;6468343.69;0.0;2;31488;35840;22016;51456;52.0;Не определено
691385.27;6468341.8;20.471;5;17664;22784;13824;47872;2586.0;Не определено
691386.01;6468342.3;20.474;5;36864;36864;30720;47616;2586.0;Не определено
691387.14;6468343.04;25.365;5;39936;39424;29440;50944;29.0;Не определено
691386.73;6468342.78;20.636;5;42240;38656;35328;51968;52.0;Не определено
691385.64;6468342.09;0.0;2;27904;23552;18432;40448;2586.0;Не определено
691387.83;6468343.5;25.617;5;41472;39168;30720;46592;52.0;Не определено
691389.07;6468344.3;31.371;5;35072;39168;27136;55296;29.0;Не определено
691388.77;6468344.1;27.774;5;34560;37632;24832;52224;29.0;Не определено
691388.31;6468343.82;22.424;5;34816;36864;23808;49152;29.0;Не определено
691386.4;6468342.59;0.0;2;14848;12288;9984;19968;29.0;Не определено
691389.5;6468344.59;28.825;5;34304;37376;25088;54528;29.0;Не определено
691387.06;6468343.02;0.0;2;39936;39424;29440;50944;29.0;Не определено
691389.77;6468344.76;32.035;5;32512;36096;23040;52480;29.0;Не определено
691389.98;6468344.91;26.113;5;32256;36608;22784;52480;29.0;Не определено
691387.77;6468343.5;0.0;2;40704;37888;30208;46080;52.0;Не определено
691388.5;6468343.98;0.0;2;36352;38144;25088;50944;52.0;Не определено
691383.15;6468341.41;22.839;5;31744;29184;22272;43776;47.0;Не определено
691383.83;6468341.86;22.824;5;35072;30976;25088;43776;47.0;Не определено
691382.56;6468341.06;0.0;2;25344;20992;18944;30720;47.0;Не определено
691383.26;6468341.53;0.0;2;38400;34560;26112;47360;47.0;Не определено
691384.78;6468342.49;17.714;5;35840;32000;24064;44800;2586.0;Не определено
691386.17;6468343.41;25.467;5;40960;40192;31232;56832;29.0;Не определено
691386.9;6468343.89;25.888;5;34048;35840;25344;51200;29.0;Не определено
691387.96;6468344.58;30.121;5;34048;37376;23552;51456;29.0;Не определено
691388.74;6468345.09;31.388;5;24576;29440;15360;49664;29.0;Не определено
691389.56;6468345.63;33.113;5;27904;33792;19968;53248;29.0;Не определено
691389.91;6468345.87;28.81;5;26112;30720;18432;49408;29.0;Не определено
691387.48;6468344.31;0.0;2;31232;31744;22272;46848;29.0;Не определено
691388.19;6468344.78;0.0;2;32256;36864;22016;52736;29.0;Не определено
691381.96;6468341.99;22.455;5;15616;13824;12288;21760;47.0;Не определено
691382.69;6468342.47;22.809;5;21760;18688;15616;23296;47.0;Не определено
691381.42;6468341.68;0.0;2;12032;11008;10752;17408;47.0;Не определено
691383.0;6468342.68;18.24;5;28160;25600;18688;37376;47.0;Не определено
691383.41;6468342.95;22.97;5;30720;27648;21504;41472;47.0;Не определено
691382.09;6468342.12;0.0;2;18432;16128;14848;23296;47.0;Не определено
691383.65;6468343.11;18.082;5;30208;25856;20736;41216;47.0;Не определено
691382.82;6468342.61;0.0;2;23808;20736;15104;30208;47.0;Не определено
691385.74;6468344.49;25.628;5;31232;31488;22784;46336;29.0;Не определено
691386.46;6468344.97;26.396;5;29184;30976;20480;48128;29.0;Не определено
691387.56;6468345.68;30.737;5;32768;29184;22528;44544;29.0;Не определено
691388.47;6468346.27;33.508;5;26880;29184;18176;46848;29.0;Не определено
691389.19;6468346.76;33.947;5;29184;33024;22528;49408;29.0;Не определено
691387.05;6468345.4;0.0;2;25088;28672;20224;45312;29.0;Не определено
691388.96;6468346.63;22.631;5;28928;32000;21760;47616;29.0;Не определено
691381.26;6468342.88;22.208;5;10240;10752;10496;13312;47.0;Не определено
691382.03;6468343.39;23.312;5;13824;11776;11008;18176;47.0;Не определено
691380.0;6468342.1;0.0;2;12288;13056;11264;19456;47.0;Не определено
691381.96;6468343.34;22.484;5;12800;11776;11520;13568;47.0;Не определено
691383.08;6468344.08;27.179;5;23808;21504;19712;33024;47.0;Не определено
691381.41;6468343.03;0.0;2;11520;11776;12288;15360;47.0;Не определено
691383.83;6468344.57;27.938;5;28672;25600;19968;36608;47.0;Не определено
691383.31;6468344.23;21.813;5;26368;24320;20992;34560;47.0;Не определено
691383.74;6468344.53;18.802;5;26624;23808;18688;35072;47.0;Не определено
691384.54;6468345.05;27.973;5;36352;34816;26624;45312;47.0;Не определено
691383.98;6468344.68;21.606;5;30720;27392;22528;39424;47.0;Не определено
691382.12;6468343.5;0.0;2;14592;13312;12288;17408;47.0;Не определено
691383.6;6468344.44;17.127;5;22272;20224;15360;29184;47.0;Не определено
691382.84;6468343.97;0.0;2;17408;15360;14592;24832;47.0;Не определено
691384.55;6468345.06;20.021;5;36352;34816;26624;45312;47.0;Не определено
691385.37;6468345.61;21.455;5;32000;34048;23552;50176;29.0;Не определено
691385.24;6468345.52;19.992;5;31232;33280;22784;50176;29.0;Не определено
691386.0;6468346.01;28.926;5;26624;29696;20480;47616;29.0;Не определено
691386.71;6468346.48;28.971;5;26112;27136;20736;45056;29.0;Не определено
691387.55;6468347.03;30.891;5;37120;34304;26112;44288;29.0;Не определено
691387.75;6468347.16;33.185;5;37376;35072;26624;46592;29.0;Не определено
691388.02;6468347.34;28.279;5;34048;29952;23552;43520;29.0;Не определено
691386.37;6468346.3;0.0;2;26624;29440;20736;45056;29.0;Не определено
691388.2;6468347.48;21.633;5;35584;31488;24832;45056;29.0;Не определено
691389.0;6468347.99;31.133;5;27136;29696;20736;42752;29.0;Не определено
691389.11;6468348.06;32.541;5;27904;30464;21760;43008;29.0;Не определено
691389.84;6468348.54;33.13;5;26624;30208;20992;47360;29.0;Не определено
691389.89;6468348.59;25.074;5;26624;30208;20992;47360;29.0;Не определено
691389.91;6468348.64;0.0;2;26368;30464;20480;46848;29.0;Не определено
691380.0;6468343.18;24.186;5;10496;9984;10752;12800;47.0;Не определено
691380.69;6468343.64;24.131;5;9216;10752;9728;19200;47.0;Не определено
691381.41;6468344.11;24.111;5;9984;11008;11264;14592;47.0;Не определено
691381.72;6468344.32;27.757;5;8960;9984;10240;17920;47.0;Не определено
691382.1;6468344.57;24.528;5;12800;14592;12544;27904;47.0;Не определено
691382.45;6468344.8;28.44;5;12800;11776;11520;18688;47.0;Не определено
691383.12;6468345.24;27.798;5;14080;14592;11776;22528;47.0;Не определено
691383.32;6468345.39;21.763;5;16128;15104;12288;24064;47.0;Не определено
691383.27;6468345.35;21.104;5;16128;15104;12288;24064;47.0;Не определено
691383.9;6468345.76;28.424;5;30976;26880;23552;37888;47.0;Не определено
691382.09;6468344.62;0.0;2;13312;15104;13056;30464;47.0;Не определено
691383.98;6468345.82;21.76;5;25344;21248;17920;33280;47.0;Не определено
691384.62;6468346.24;20.269;5;37376;34560;27392;48128;47.0;Не определено
691382.89;6468345.14;0.0;2;12288;12288;11776;20736;47.0;Не определено
691384.72;6468346.31;21.504;5;37376;34560;27392;48128;47.0;Не определено
691385.84;6468347.05;26.878;5;22016;25600;16640;42496;29.0;Не определено
691383.55;6468345.57;0.0;2;24832;23296;20224;34560;47.0;Не определено
691386.72;6468347.62;29.054;5;18176;19456;14336;35328;29.0;Не определено
691386.9;6468347.73;31.129;5;18944;19968;16128;30464;29.0;Не определено
691384.97;6468346.51;0.0;2;25856;24832;17920;39168;47.0;Не определено
691387.25;6468347.97;26.88;5;36864;34304;27904;44800;29.0;Не определено
691387.59;6468348.19;30.875;5;33280;29184;22528;40448;29.0;Не определено
691387.79;6468348.33;25.49;5;34304;30720;23808;40448;29.0;Не определено
691388.7;6468348.93;27.734;5;40448;38144;29696;50944;29.0;Не определено
691388.84;6468349.02;29.412;5;32000;32256;23552;44800;29.0;Не определено
691387.08;6468347.91;0.0;2;24832;25088;20992;33536;29.0;Не определено
691389.11;6468349.21;24.209;5;23296;25856;16384;41984;29.0;Не определено
691389.34;6468349.36;27.011;5;25600;28928;17920;43264;29.0;Не определено
691389.79;6468349.65;32.352;5;27904;30976;21760;44288;29.0;Не определено
691387.76;6468348.36;0.0;2;34304;30720;23808;40448;29.0;Не определено
691388.48;6468348.84;0.0;2;40960;38400;29440;49920;29.0;Не определено
691389.16;6468349.29;0.0;2;23296;25856;16384;41984;29.0;Не определено
691389.9;6468349.79;0.0;2;23040;26880;18432;41984;29.0;Не определено
691380.01;6468344.26;27.396;5;10496;10240;11520;12288;47.0;Не определено
691380.9;6468344.84;29.55;5;12032;12032;12032;13056;47.0;Не определено
691380.54;6468344.61;25.458;5;12032;12032;12032;14592;47.0;Не определено
691381.42;6468345.19;27.657;5;9472;9728;10240;14336;47.0;Не определено
691382.45;6468345.88;23.081;5;12800;12800;12288;25088;47.0;Не определено
691382.72;6468346.05;26.233;5;14080;14336;13056;26624;47.0;Не определено
691381.13;6468345.06;0.0;2;9216;9728;9472;12288;47.0;Не определено
691383.08;6468346.3;22.49;5;10752;11520;9216;22016;47.0;Не определено
691382.94;6468346.21;20.883;5;13568;14336;12544;25344;47.0;Не определено
691381.85;6468345.53;0.0;2;9728;9472;8960;15104;47.0;Не определено
691383.62;6468346.66;20.388;5;22784;20224;19712;25856;47.0;Не определено
691384.29;6468347.1;20.543;5;21504;20736;16384;29696;47.0;Не определено
691383.26;6468346.45;0.0;2;13312;12288;11520;18688;47.0;Не определено
691385.58;6468347.95;27.08;5;28160;31488;20480;49920;29.0;Не определено
691383.97;6468346.92;0.0;2;18688;17664;15360;22528;47.0;Не определено
691386.26;6468348.39;27.015;5;14080;15872;11264;34560;29.0;Не определено
691384.67;6468347.38;0.0;2;27648;24832;19712;41216;29.0;Не определено
691386.95;6468348.85;27.006;5;13824;15360;12288;32512;29.0;Не определено
691385.36;6468347.85;0.0;2;30208;33536;21760;52480;29.0;Не определено
691386.1;6468348.33;0.0;2;18944;20992;15616;38912;29.0;Не определено
691388.13;6468349.64;24.091;5;29184;29952;22528;43520;29.0;Не определено
691386.8;6468348.8;0.0;2;14080;17152;14080;33792;29.0;Не определено
691387.49;6468349.25;0.0;2;16384;16896;13312;33280;29.0;Не определено
691388.21;6468349.73;0.0;2;29952;29952;22784;42240;29.0;Не определено
691380.77;6468346.12;32.373;5;9728;11520;9728;27136;47.0;Не определено
691381.27;6468346.45;30.783;5;11008;10752;9728;15616;47.0;Не определено
691380.96;6468346.25;27.139;5;11776;13312;13312;23808;47.0;Не определено
691381.17;6468346.41;21.139;5;10240;10752;10496;17408;47.0;Не определено
691380.12;6468345.75;0.79;1;8448;10752;10496;14848;47.0;Не определено
691381.45;6468346.6;16.28;1;14592;14592;12032;22016;47.0;Не определено
691380.72;6468346.15;0.0;2;9728;11520;9728;27136;47.0;Не определено
691381.54;6468346.69;0.997;1;14592;14592;12032;22016;47.0;Не определено
691385.68;6468349.43;0.0;2;22272;23808;17152;38912;29.0;Не определено
691386.37;6468349.88;0.0;2;25088;27648;18688;47872;29.0;Не определено
691380.22;6468346.92;30.243;5;29184;29952;25088;36096;47.0;Не определено
691380.44;6468347.05;32.723;1;21248;23808;20992;26624;47.0;Не определено
691380.88;6468347.35;30.013;5;9216;9728;8960;14336;47.0;Не определено
691380.39;6468347.09;0.0;2;32000;33280;27648;39424;47.0;Не определено
691381.11;6468347.57;0.0;2;13056;13312;11776;20224;47.0;Не определено
691380.25;6468347.88;30.01;5;31488;32768;26880;39424;47.0;Не определено
691380.4;6468348.03;0.0;2;23808;24832;20480;30208;47.0;Не определено
691381.1;6468348.5;0.0;2;22272;20480;18432;32768;47.0;Не определено
691394.92;6468341.31;0.0;2;35840;30464;25088;45568;52.0;Не определено
691394.06;6468341.22;0.0;2;24576;22528;17664;33024;52.0;Не определено
691394.88;6468341.27;16.161;5;35840;30464;25088;45568;52.0;Не определено
691393.3;6468341.15;0.0;2;36352;33280;23552;46336;52.0;Не определено
691394.05;6468341.19;16.202;5;22272;19456;13824;31488;52.0;Не определено
691392.43;6468341.06;0.0;2;38400;33280;26880;45824;52.0;Не определено
691393.73;6468341.15;21.336;5;29696;27392;19968;39680;52.0;Не определено
691394.31;6468341.19;27.231;5;24832;22016;16384;33792;52.0;Не определено
691393.59;6468341.14;19.909;5;35072;32512;23552;43776;52.0;Не определено
691393.5;6468341.12;27.059;5;35072;32512;23552;43776;52.0;Не определено
691392.55;6468341.02;26.056;5;38400;33280;26880;45824;52.0;Не определено
691392.1;6468340.97;29.714;5;33536;29440;23040;39168;52.0;Не определено
691391.79;6468340.95;26.634;5;36864;34048;26368;44800;52.0;Не определено
691391.14;6468340.88;28.348;5;32000;28928;22272;39680;52.0;Не определено
691390.84;6468340.86;25.358;5;27904;24832;18688;38144;52.0;Не определено
691390.36;6468340.81;29.255;5;35072;32768;25344;43776;52.0;Не определено
691390.07;6468340.78;26.365;5;28672;25600;19456;38400;52.0;Не определено
691399.88;6468342.84;0.081;1;30976;27136;21248;35328;222.0;Не определено
691399.08;6468342.76;0.064;1;31744;29696;24320;35840;222.0;Не определено
691398.2;6468342.67;0.0;2;10240;11264;11008;14592;222.0;Не определено
691399.92;6468342.81;17.685;5;30976;27136;21248;35328;222.0;Не определено
691396.61;6468342.52;0.0;2;31744;30464;24832;39168;222.0;Не определено
691394.91;6468342.36;0.0;2;37632;33024;26880;43264;52.0;Не определено
691394.07;6468342.28;0.0;2;23808;21248;18688;31232;52.0;Не определено
691393.25;6468342.2;0.0;2;22784;21760;15360;29696;52.0;Не определено
691394.43;6468342.28;11.928;5;30720;27392;22528;37120;52.0;Не определено
691393.66;6468342.21;12.423;5;23296;22528;18688;30464;52.0;Не определено
691394.1;6468342.24;16.839;5;23808;21248;18688;31232;52.0;Не определено
691394.43;6468342.27;20.25;5;30720;27392;22528;37120;52.0;Не определено
691393.43;6468342.17;18.909;5;22784;21248;15616;30208;52.0;Не определено
691393.83;6468342.21;22.89;5;22528;20736;18176;29696;52.0;Не определено
691394.03;6468342.22;24.911;5;23808;21248;18688;31232;52.0;Не определено
691393.59;6468342.17;28.306;5;22784;21248;15616;30208;52.0;Не определено
691393.74;6468342.19;29.843;5;24320;22784;19200;31744;52.0;Не определено
691393.25;6468342.14;24.912;5;26880;25088;17920;33536;52.0;Не определено
691392.87;6468342.1;29.764;5;30976;27904;21248;39168;52.0;Не определено
691392.06;6468342.02;29.995;5;26112;22784;17920;34304;52.0;Не определено
691391.24;6468341.95;21.885;5;39168;36608;27648;47616;52.0;Не определено
691390.94;6468341.92;26.72;5;31232;28416;23296;37120;52.0;Не определено
691391.13;6468341.93;28.588;5;35072;32000;25344;42240;52.0;Не определено
691391.33;6468341.95;30.507;5;39168;36608;27648;47616;52.0;Не определено
691390.45;6468341.86;30.418;5;28672;25856;21248;34560;52.0;Не определено
691390.15;6468341.84;27.488;5;32256;29696;22784;40192;52.0;Не определено
691399.75;6468343.6;0.045;1;27648;23808;18944;33024;222.0;Не определено
691398.88;6468343.51;0.0;2;31488;29184;24832;37632;222.0;Не определено
691399.89;6468343.58;18.754;5;38656;34816;29440;42240;222.0;Не определено
691398.07;6468343.43;0.0;2;24064;22272;18176;28928;222.0;Не определено
691399.55;6468343.54;23.775;5;33792;30976;23808;37632;222.0;Не определено
691397.24;6468343.35;0.0;2;34304;30464;25600;37632;222.0;Не определено
691399.09;6468343.5;18.97;5;34304;31232;25088;38912;222.0;Не определено
691396.38;6468343.27;0.0;2;35072;32768;24320;40960;222.0;Не определено
691398.7;6468343.46;23.719;5;23296;21504;19968;29696;222.0;Не определено
691395.56;6468343.19;0.0;2;30976;27392;20480;35328;222.0;Не определено
691397.43;6468343.34;18.955;5;32000;28672;23808;37376;222.0;Не определено
691394.71;6468343.11;0.0;2;36608;31488;24576;42752;52.0;Не определено
691393.86;6468343.03;0.0;2;35328;30464;26880;44800;52.0;Не определено
691394.61;6468343.08;7.6;1;36608;31488;24576;42752;52.0;Не определено
691394.3;6468343.04;12.386;5;34816;29696;23552;40704;52.0;Не определено
691393.07;6468342.95;0.0;2;31488;29440;23552;39424;52.0;Не определено
691394.86;6468343.09;17.979;5;36096;31488;25344;41984;52.0;Не определено
691394.98;6468343.1;19.205;5;36096;31488;25344;41984;52.0;Не определено
